customer_id,item_id,event_type,event_value,event_date
C00467,ITEM_000,play,3,2026-01-28
C00309,ITEM_010,play,3,2026-02-13
C00047,ITEM_067,view,1,2026-03-29
C00964,ITEM_004,view,1,2026-04-24
C00533,ITEM_071,view,1,2026-06-03
C00902,ITEM_078,view,1,2026-05-11
C00704,ITEM_020,view,1,2026-06-25
C01050,ITEM_070,view,1,2026-02-10
C01196,ITEM_043,view,1,2026-03-12
C00722,ITEM_041,view,1,2026-02-16
C00422,ITEM_073,view,1,2026-06-10
C00507,ITEM_062,play,3,2026-04-21
C00990,ITEM_071,view,1,2026-04-02
C00511,ITEM_070,purchase,5,2026-04-15
C00623,ITEM_058,view,1,2026-02-28
C00232,ITEM_037,view,1,2026-06-09
C01188,ITEM_014,play,3,2026-04-21
C00780,ITEM_007,view,1,2026-04-02
C00396,ITEM_020,play,3,2026-05-07
C00702,ITEM_038,view,1,2026-05-24
C00481,ITEM_010,view,1,2026-03-13
C00185,ITEM_028,play,3,2026-05-12
C01049,ITEM_063,view,1,2026-05-24
C01062,ITEM_001,view,1,2026-04-30
C01001,ITEM_024,view,1,2026-01-22
C00442,ITEM_076,view,1,2026-02-04
C00307,ITEM_025,view,1,2026-01-06
C00059,ITEM_057,play,3,2026-02-19
C00877,ITEM_048,view,1,2026-01-30
C00393,ITEM_062,purchase,5,2026-04-13
C01070,ITEM_058,view,1,2026-06-13
C01043,ITEM_047,view,1,2026-01-12
C00153,ITEM_077,view,1,2026-02-21
C01100,ITEM_021,play,3,2026-01-09
C00168,ITEM_022,play,3,2026-01-16
C00588,ITEM_046,view,1,2026-01-09
C00568,ITEM_057,view,1,2026-04-20
C01147,ITEM_054,play,3,2026-06-15
C00788,ITEM_076,view,1,2026-05-11
C01050,ITEM_047,view,1,2026-05-04
C00714,ITEM_060,play,3,2026-01-29
C00990,ITEM_010,view,1,2026-05-31
C01022,ITEM_003,play,3,2026-04-15
C01031,ITEM_065,play,3,2026-06-23
C00493,ITEM_035,view,1,2026-03-12
C00458,ITEM_023,view,1,2026-05-07
C01181,ITEM_060,view,1,2026-03-28
C00907,ITEM_031,play,3,2026-04-03
C01100,ITEM_002,view,1,2026-01-20
C00692,ITEM_044,view,1,2026-03-28
C01114,ITEM_010,view,1,2026-01-31
C00863,ITEM_078,view,1,2026-05-15
C00891,ITEM_026,view,1,2026-05-08
C00213,ITEM_025,view,1,2026-06-06
C00680,ITEM_067,view,1,2026-03-24
C00877,ITEM_003,view,1,2026-05-30
C00913,ITEM_054,view,1,2026-06-10
C01149,ITEM_077,view,1,2026-03-30
C00392,ITEM_002,view,1,2026-06-20
C00363,ITEM_076,view,1,2026-05-20
C01163,ITEM_049,view,1,2026-02-22
C01183,ITEM_015,view,1,2026-03-27
C00215,ITEM_068,purchase,5,2026-01-19
C00454,ITEM_066,view,1,2026-03-11
C01137,ITEM_078,view,1,2026-03-06
C00239,ITEM_073,view,1,2026-02-23
C00939,ITEM_048,play,3,2026-03-05
C00134,ITEM_001,view,1,2026-01-10
C00213,ITEM_059,purchase,5,2026-03-23
C00941,ITEM_060,view,1,2026-02-06
C00728,ITEM_061,view,1,2026-02-11
C00665,ITEM_014,view,1,2026-05-12
C01027,ITEM_058,play,3,2026-06-09
C00368,ITEM_066,view,1,2026-01-31
C00603,ITEM_005,purchase,5,2026-04-12
C00730,ITEM_001,purchase,5,2026-06-12
C00887,ITEM_006,view,1,2026-04-20
C00398,ITEM_055,view,1,2026-01-15
C00760,ITEM_024,view,1,2026-05-20
C00538,ITEM_065,view,1,2026-01-10
C00650,ITEM_076,view,1,2026-04-22
C01035,ITEM_002,view,1,2026-03-28
C00472,ITEM_059,purchase,5,2026-04-05
C00801,ITEM_060,view,1,2026-02-10
C01130,ITEM_006,play,3,2026-06-09
C00914,ITEM_009,play,3,2026-01-19
C01186,ITEM_064,view,1,2026-06-18
C00700,ITEM_006,view,1,2026-01-11
C00338,ITEM_015,view,1,2026-02-24
C01189,ITEM_073,purchase,5,2026-04-05
C00773,ITEM_058,view,1,2026-04-03
C00289,ITEM_073,play,3,2026-02-16
C00380,ITEM_021,view,1,2026-02-21
C00314,ITEM_059,view,1,2026-04-11
C01000,ITEM_048,purchase,5,2026-01-04
C00111,ITEM_071,view,1,2026-01-27
C00887,ITEM_018,play,3,2026-03-13
C00664,ITEM_001,view,1,2026-01-05
C00088,ITEM_031,view,1,2026-01-16
C00736,ITEM_040,view,1,2026-01-05
C00903,ITEM_045,view,1,2026-05-28
C00871,ITEM_069,play,3,2026-01-21
C00634,ITEM_054,view,1,2026-02-03
C00402,ITEM_071,view,1,2026-05-24
C00196,ITEM_058,view,1,2026-03-19
C00014,ITEM_029,play,3,2026-03-22
C00431,ITEM_065,play,3,2026-04-29
C00758,ITEM_025,play,3,2026-04-23
C00045,ITEM_065,purchase,5,2026-03-16
C01198,ITEM_055,view,1,2026-06-07
C00703,ITEM_017,view,1,2026-02-11
C00353,ITEM_004,view,1,2026-02-08
C01154,ITEM_070,view,1,2026-04-03
C00220,ITEM_062,play,3,2026-06-06
C01149,ITEM_004,play,3,2026-06-11
C00338,ITEM_019,view,1,2026-05-15
C00455,ITEM_038,purchase,5,2026-01-01
C00510,ITEM_041,view,1,2026-05-12
C01193,ITEM_030,play,3,2026-01-30
C00301,ITEM_015,view,1,2026-06-06
C01167,ITEM_053,play,3,2026-01-21
C00416,ITEM_058,view,1,2026-01-23
C00342,ITEM_051,purchase,5,2026-04-03
C00765,ITEM_076,purchase,5,2026-04-08
C00832,ITEM_031,view,1,2026-03-03
C00414,ITEM_043,view,1,2026-03-29
C00160,ITEM_025,play,3,2026-05-09
C00475,ITEM_076,view,1,2026-04-30
C00648,ITEM_033,view,1,2026-05-09
C00048,ITEM_032,view,1,2026-02-12
C00094,ITEM_059,play,3,2026-04-11
C01101,ITEM_022,view,1,2026-01-23
C00043,ITEM_029,view,1,2026-02-13
C00488,ITEM_067,purchase,5,2026-06-25
C00916,ITEM_001,view,1,2026-01-08
C00393,ITEM_003,view,1,2026-03-25
C00593,ITEM_069,purchase,5,2026-03-30
C00103,ITEM_022,view,1,2026-02-11
C00953,ITEM_062,view,1,2026-01-10
C00761,ITEM_055,view,1,2026-01-24
C01021,ITEM_015,play,3,2026-05-12
C01036,ITEM_015,view,1,2026-04-17
C00420,ITEM_078,view,1,2026-04-11
C00049,ITEM_071,view,1,2026-01-27
C00415,ITEM_020,view,1,2026-04-08
C00174,ITEM_038,view,1,2026-02-02
C00639,ITEM_068,view,1,2026-02-26
C00175,ITEM_019,purchase,5,2026-06-21
C01106,ITEM_052,play,3,2026-03-22
C00722,ITEM_029,play,3,2026-01-06
C00303,ITEM_070,purchase,5,2026-04-17
C01105,ITEM_022,purchase,5,2026-02-03
C00923,ITEM_034,play,3,2026-01-01
C00525,ITEM_056,view,1,2026-05-01
C00175,ITEM_053,play,3,2026-04-25
C00412,ITEM_008,view,1,2026-02-09
C00700,ITEM_006,view,1,2026-05-14
C00919,ITEM_068,view,1,2026-02-02
C00314,ITEM_060,view,1,2026-04-01
C00891,ITEM_011,view,1,2026-04-11
C00339,ITEM_051,play,3,2026-01-21
C00296,ITEM_022,view,1,2026-05-06
C00536,ITEM_032,view,1,2026-04-01
C00192,ITEM_050,view,1,2026-03-19
C00485,ITEM_051,play,3,2026-05-13
C00429,ITEM_028,view,1,2026-05-21
C00336,ITEM_066,view,1,2026-03-30
C00930,ITEM_040,play,3,2026-05-27
C00398,ITEM_065,play,3,2026-01-10
C00834,ITEM_045,view,1,2026-04-23
C00864,ITEM_028,play,3,2026-02-20
C00799,ITEM_020,view,1,2026-04-15
C00323,ITEM_001,purchase,5,2026-04-23
C00995,ITEM_042,view,1,2026-05-27
C00283,ITEM_044,play,3,2026-04-11
C00332,ITEM_075,view,1,2026-01-03
C01049,ITEM_020,play,3,2026-06-26
C00407,ITEM_000,view,1,2026-04-02
C00836,ITEM_071,view,1,2026-01-23
C00050,ITEM_047,play,3,2026-01-24
C00737,ITEM_003,play,3,2026-01-06
C01042,ITEM_025,view,1,2026-02-09
C00850,ITEM_077,play,3,2026-02-18
C00698,ITEM_068,view,1,2026-06-20
C01018,ITEM_044,view,1,2026-05-27
C00357,ITEM_007,view,1,2026-01-01
C00452,ITEM_052,view,1,2026-03-02
C00083,ITEM_004,play,3,2026-02-25
C00838,ITEM_031,view,1,2026-03-23
C00868,ITEM_032,purchase,5,2026-01-28
C00901,ITEM_062,view,1,2026-02-18
C00898,ITEM_053,play,3,2026-04-13
C00152,ITEM_038,view,1,2026-04-04
C00799,ITEM_000,play,3,2026-06-01
C00915,ITEM_001,purchase,5,2026-06-16
C00244,ITEM_064,view,1,2026-03-12
C00571,ITEM_052,view,1,2026-05-27
C01095,ITEM_026,play,3,2026-05-31
C00497,ITEM_060,play,3,2026-03-04
C00903,ITEM_073,view,1,2026-03-21
C00636,ITEM_001,play,3,2026-04-23
C00789,ITEM_072,play,3,2026-06-13
C00751,ITEM_019,play,3,2026-05-20
C00781,ITEM_061,view,1,2026-06-02
C00935,ITEM_047,view,1,2026-05-23
C01085,ITEM_058,purchase,5,2026-02-02
C00354,ITEM_009,view,1,2026-02-08
C01113,ITEM_048,view,1,2026-06-09
C00753,ITEM_077,purchase,5,2026-03-22
C00714,ITEM_063,view,1,2026-02-04
C00393,ITEM_063,view,1,2026-02-23
C00500,ITEM_014,play,3,2026-03-30
C00781,ITEM_022,play,3,2026-04-11
C00436,ITEM_065,purchase,5,2026-02-05
C00344,ITEM_032,play,3,2026-02-15
C00982,ITEM_045,view,1,2026-03-11
C00498,ITEM_013,view,1,2026-02-08
C00773,ITEM_062,view,1,2026-06-27
C00037,ITEM_035,purchase,5,2026-01-04
C00092,ITEM_039,view,1,2026-05-18
C01017,ITEM_076,view,1,2026-02-22
C00170,ITEM_050,view,1,2026-04-10
C00954,ITEM_035,view,1,2026-02-25
C01080,ITEM_027,view,1,2026-06-18
C00577,ITEM_048,play,3,2026-06-25
C01061,ITEM_033,view,1,2026-03-06
C00512,ITEM_018,purchase,5,2026-01-06
C01142,ITEM_029,purchase,5,2026-02-01
C00284,ITEM_022,view,1,2026-05-09
C00513,ITEM_059,play,3,2026-05-30
C00466,ITEM_040,view,1,2026-01-08
C00940,ITEM_016,view,1,2026-01-03
C00052,ITEM_011,view,1,2026-03-30
C00993,ITEM_074,play,3,2026-05-25
C00028,ITEM_071,play,3,2026-05-19
C00378,ITEM_066,view,1,2026-01-04
C00715,ITEM_058,play,3,2026-06-27
C00174,ITEM_068,play,3,2026-02-21
C00588,ITEM_051,play,3,2026-02-11
C01196,ITEM_073,view,1,2026-03-05
C00987,ITEM_073,play,3,2026-05-17
C00036,ITEM_034,play,3,2026-02-27
C00710,ITEM_019,view,1,2026-04-27
C00716,ITEM_071,play,3,2026-02-13
C00081,ITEM_066,view,1,2026-01-22
C00780,ITEM_035,play,3,2026-01-20
C00625,ITEM_072,play,3,2026-03-21
C00818,ITEM_008,view,1,2026-01-01
C00357,ITEM_065,view,1,2026-04-11
C00306,ITEM_003,play,3,2026-05-20
C00883,ITEM_008,play,3,2026-04-12
C00865,ITEM_005,play,3,2026-03-24
C00194,ITEM_006,play,3,2026-01-31
C00259,ITEM_015,view,1,2026-01-30
C00703,ITEM_028,view,1,2026-01-21
C00994,ITEM_028,play,3,2026-01-15
C00242,ITEM_033,view,1,2026-04-12
C00262,ITEM_078,play,3,2026-02-20
C00969,ITEM_040,view,1,2026-04-30
C00836,ITEM_019,view,1,2026-03-05
C01082,ITEM_011,view,1,2026-02-27
C00940,ITEM_073,view,1,2026-03-25
C01143,ITEM_022,play,3,2026-03-07
C00226,ITEM_064,view,1,2026-01-19
C00326,ITEM_063,play,3,2026-01-05
C00285,ITEM_068,view,1,2026-06-26
C00066,ITEM_011,play,3,2026-01-20
C00934,ITEM_062,view,1,2026-02-18
C00794,ITEM_062,view,1,2026-03-15
C00103,ITEM_077,play,3,2026-03-21
C00237,ITEM_056,view,1,2026-05-15
C00228,ITEM_009,view,1,2026-05-08
C00483,ITEM_036,play,3,2026-04-20
C00546,ITEM_038,view,1,2026-02-25
C00346,ITEM_037,purchase,5,2026-06-21
C01116,ITEM_027,view,1,2026-01-15
C00255,ITEM_064,view,1,2026-02-25
C00674,ITEM_022,play,3,2026-03-09
C00525,ITEM_035,view,1,2026-03-04
C00465,ITEM_035,purchase,5,2026-04-10
C00990,ITEM_051,view,1,2026-01-10
C01174,ITEM_038,view,1,2026-06-01
C00007,ITEM_077,view,1,2026-01-29
C00556,ITEM_078,view,1,2026-03-08
C00142,ITEM_037,view,1,2026-04-15
C00520,ITEM_021,view,1,2026-06-10
C00740,ITEM_060,view,1,2026-04-11
C00493,ITEM_072,view,1,2026-04-09
C00370,ITEM_070,view,1,2026-02-14
C00374,ITEM_013,view,1,2026-05-10
C00359,ITEM_004,view,1,2026-04-11
C00390,ITEM_053,view,1,2026-01-06
C00448,ITEM_024,view,1,2026-03-17
C00825,ITEM_024,view,1,2026-06-11
C00115,ITEM_002,view,1,2026-06-04
C00049,ITEM_076,view,1,2026-02-08
C00620,ITEM_000,purchase,5,2026-05-14
C00818,ITEM_050,view,1,2026-02-28
C00310,ITEM_074,view,1,2026-05-18
C00241,ITEM_005,play,3,2026-04-05
C00749,ITEM_049,view,1,2026-02-27
C00461,ITEM_073,view,1,2026-06-22
C00883,ITEM_032,play,3,2026-02-13
C00175,ITEM_023,play,3,2026-03-04
C00145,ITEM_056,purchase,5,2026-06-17
C00663,ITEM_074,purchase,5,2026-02-09
C00470,ITEM_044,view,1,2026-02-05
C00875,ITEM_001,play,3,2026-06-22
C00607,ITEM_054,view,1,2026-03-29
C00425,ITEM_017,play,3,2026-05-26
C00191,ITEM_079,view,1,2026-01-16
C00196,ITEM_022,view,1,2026-04-30
C00907,ITEM_050,view,1,2026-01-19
C00271,ITEM_055,view,1,2026-03-15
C00602,ITEM_035,view,1,2026-02-06
C00981,ITEM_063,play,3,2026-03-17
C01077,ITEM_071,view,1,2026-03-12
C00321,ITEM_050,play,3,2026-06-21
C00131,ITEM_060,view,1,2026-04-30
C00929,ITEM_004,view,1,2026-01-13
C00824,ITEM_019,view,1,2026-03-29
C00397,ITEM_034,view,1,2026-05-17
C00712,ITEM_010,view,1,2026-03-30
C00226,ITEM_039,view,1,2026-04-19
C00840,ITEM_005,view,1,2026-04-03
C00872,ITEM_028,play,3,2026-06-24
C00359,ITEM_004,view,1,2026-04-29
C00562,ITEM_033,play,3,2026-04-11
C00400,ITEM_032,play,3,2026-06-19
C00037,ITEM_038,view,1,2026-02-20
C00152,ITEM_079,play,3,2026-05-16
C01151,ITEM_044,play,3,2026-05-21
C00547,ITEM_011,play,3,2026-03-08
C00177,ITEM_050,play,3,2026-06-27
C00053,ITEM_078,view,1,2026-02-23
C00424,ITEM_016,purchase,5,2026-06-13
C01179,ITEM_006,view,1,2026-01-04
C00461,ITEM_072,view,1,2026-02-23
C01199,ITEM_013,play,3,2026-02-24
C00587,ITEM_066,view,1,2026-03-04
C00916,ITEM_034,view,1,2026-03-20
C00942,ITEM_062,view,1,2026-05-16
C00033,ITEM_057,view,1,2026-03-19
C00007,ITEM_064,play,3,2026-04-18
C01106,ITEM_060,view,1,2026-01-21
C01118,ITEM_042,view,1,2026-01-03
C00159,ITEM_019,play,3,2026-03-12
C00775,ITEM_076,play,3,2026-01-26
C01108,ITEM_015,play,3,2026-01-20
C01140,ITEM_029,view,1,2026-01-16
C00355,ITEM_022,play,3,2026-02-19
C00980,ITEM_033,view,1,2026-02-02
C00775,ITEM_019,play,3,2026-01-27
C01113,ITEM_065,view,1,2026-02-24
C00176,ITEM_034,view,1,2026-02-15
C00721,ITEM_069,view,1,2026-06-24
C00029,ITEM_002,view,1,2026-04-26
C00428,ITEM_035,view,1,2026-05-02
C00013,ITEM_046,view,1,2026-05-04
C00531,ITEM_067,play,3,2026-01-10
C00973,ITEM_058,view,1,2026-03-30
C00789,ITEM_050,view,1,2026-04-20
C00380,ITEM_067,view,1,2026-06-19
C00512,ITEM_031,play,3,2026-03-20
C00440,ITEM_076,view,1,2026-02-19
C00878,ITEM_072,view,1,2026-05-16
C00319,ITEM_072,purchase,5,2026-02-03
C00110,ITEM_040,play,3,2026-06-09
C00608,ITEM_007,view,1,2026-03-06
C00995,ITEM_067,play,3,2026-01-12
C00572,ITEM_033,purchase,5,2026-03-05
C00245,ITEM_064,view,1,2026-06-26
C00055,ITEM_004,play,3,2026-03-19
C01132,ITEM_007,view,1,2026-01-11
C00912,ITEM_027,play,3,2026-03-09
C00186,ITEM_069,play,3,2026-05-12
C00088,ITEM_002,purchase,5,2026-01-10
C00154,ITEM_012,play,3,2026-06-12
C00451,ITEM_039,view,1,2026-05-16
C00974,ITEM_065,view,1,2026-05-16
C00191,ITEM_012,purchase,5,2026-05-16
C00982,ITEM_060,view,1,2026-01-28
C00002,ITEM_039,view,1,2026-05-25
C00886,ITEM_058,play,3,2026-02-07
C00338,ITEM_057,view,1,2026-01-28
C01152,ITEM_073,view,1,2026-01-08
C00571,ITEM_004,view,1,2026-01-26
C00324,ITEM_048,view,1,2026-01-24
C00291,ITEM_036,play,3,2026-06-09
C00991,ITEM_027,view,1,2026-01-11
C00483,ITEM_059,view,1,2026-04-27
C00422,ITEM_047,play,3,2026-01-10
C00882,ITEM_035,view,1,2026-06-23
C00644,ITEM_055,play,3,2026-04-12
C00796,ITEM_045,view,1,2026-04-03
C00534,ITEM_029,view,1,2026-01-14
C00076,ITEM_026,view,1,2026-06-06
C00007,ITEM_020,play,3,2026-03-18
C00046,ITEM_023,purchase,5,2026-01-26
C00689,ITEM_039,view,1,2026-05-08
C00616,ITEM_014,view,1,2026-06-19
C00897,ITEM_071,view,1,2026-01-03
C01073,ITEM_046,view,1,2026-02-06
C00209,ITEM_050,view,1,2026-04-25
C01148,ITEM_045,play,3,2026-01-12
C01117,ITEM_071,play,3,2026-05-17
C00739,ITEM_065,view,1,2026-04-20
C00636,ITEM_038,view,1,2026-04-07
C00211,ITEM_027,view,1,2026-03-01
C00213,ITEM_075,view,1,2026-03-27
C00022,ITEM_047,view,1,2026-01-15
C00775,ITEM_063,play,3,2026-05-12
C00519,ITEM_011,view,1,2026-04-21
C00230,ITEM_028,view,1,2026-04-06
C00160,ITEM_021,view,1,2026-05-22
C00076,ITEM_035,view,1,2026-04-02
C00769,ITEM_040,purchase,5,2026-03-14
C00822,ITEM_079,play,3,2026-05-25
C00757,ITEM_008,play,3,2026-06-18
C00132,ITEM_076,play,3,2026-05-31
C00049,ITEM_064,view,1,2026-04-02
C00127,ITEM_032,play,3,2026-03-08
C00901,ITEM_022,play,3,2026-01-24
C00887,ITEM_066,view,1,2026-03-16
C00353,ITEM_010,view,1,2026-05-30
C00066,ITEM_072,play,3,2026-05-25
C00383,ITEM_075,play,3,2026-01-24
C00971,ITEM_020,view,1,2026-04-09
C00172,ITEM_044,play,3,2026-05-01
C00955,ITEM_041,purchase,5,2026-05-04
C00556,ITEM_061,purchase,5,2026-06-07
C00169,ITEM_060,view,1,2026-01-14
C01120,ITEM_079,view,1,2026-03-25
C00622,ITEM_006,play,3,2026-01-18
C00805,ITEM_065,view,1,2026-05-11
C00115,ITEM_064,view,1,2026-04-06
C00445,ITEM_059,play,3,2026-03-19
C00759,ITEM_016,view,1,2026-05-28
C00774,ITEM_059,view,1,2026-06-02
C00075,ITEM_038,purchase,5,2026-02-26
C00725,ITEM_022,view,1,2026-05-27
C01133,ITEM_030,purchase,5,2026-06-22
C00943,ITEM_033,view,1,2026-01-10
C00249,ITEM_059,view,1,2026-05-17
C01095,ITEM_016,view,1,2026-01-21
C00819,ITEM_018,view,1,2026-05-21
C00068,ITEM_029,view,1,2026-05-03
C00153,ITEM_037,play,3,2026-05-31
C01105,ITEM_075,purchase,5,2026-04-14
C00251,ITEM_021,view,1,2026-02-15
C00116,ITEM_072,view,1,2026-05-06
C00541,ITEM_004,play,3,2026-03-01
C00630,ITEM_040,view,1,2026-01-06
C00687,ITEM_067,view,1,2026-01-22
C00790,ITEM_024,view,1,2026-06-06
C01198,ITEM_017,view,1,2026-03-10
C00911,ITEM_048,view,1,2026-01-26
C00031,ITEM_018,view,1,2026-01-07
C00106,ITEM_001,play,3,2026-01-08
C00000,ITEM_003,view,1,2026-05-16
C00474,ITEM_038,view,1,2026-01-24
C00420,ITEM_040,view,1,2026-05-25
C01120,ITEM_002,view,1,2026-04-11
C00439,ITEM_021,play,3,2026-02-08
C00036,ITEM_060,play,3,2026-06-12
C01060,ITEM_045,play,3,2026-03-30
C00312,ITEM_048,view,1,2026-03-12
C01095,ITEM_057,view,1,2026-05-01
C00929,ITEM_072,view,1,2026-04-29
C01056,ITEM_003,view,1,2026-05-14
C00983,ITEM_038,view,1,2026-04-21
C00171,ITEM_016,view,1,2026-06-24
C00751,ITEM_053,view,1,2026-03-16
C00494,ITEM_031,view,1,2026-02-06
C00754,ITEM_012,view,1,2026-01-23
C00895,ITEM_070,view,1,2026-02-14
C00601,ITEM_041,view,1,2026-05-20
C00375,ITEM_008,purchase,5,2026-06-03
C01099,ITEM_018,view,1,2026-02-22
C00795,ITEM_059,view,1,2026-01-18
C01062,ITEM_037,view,1,2026-05-10
C00284,ITEM_076,view,1,2026-05-22
C01005,ITEM_004,play,3,2026-01-10
C00388,ITEM_006,view,1,2026-01-25
C00552,ITEM_055,purchase,5,2026-03-02
C01032,ITEM_026,play,3,2026-03-25
C00425,ITEM_069,view,1,2026-01-20
C00300,ITEM_061,purchase,5,2026-04-17
C01098,ITEM_001,play,3,2026-03-31
C01157,ITEM_074,purchase,5,2026-05-19
C00373,ITEM_076,view,1,2026-06-21
C00367,ITEM_019,purchase,5,2026-01-21
C00273,ITEM_049,view,1,2026-03-23
C00028,ITEM_051,view,1,2026-05-29
C00663,ITEM_003,purchase,5,2026-01-02
C00305,ITEM_058,view,1,2026-06-03
C01018,ITEM_077,view,1,2026-03-13
C00205,ITEM_032,view,1,2026-05-23
C00762,ITEM_078,view,1,2026-04-19
C00608,ITEM_053,view,1,2026-06-18
C00734,ITEM_058,view,1,2026-01-28
C00135,ITEM_043,view,1,2026-06-07
C00559,ITEM_055,play,3,2026-04-12
C00751,ITEM_074,view,1,2026-05-19
C00409,ITEM_047,play,3,2026-05-20
C01049,ITEM_043,view,1,2026-04-15
C00635,ITEM_013,play,3,2026-03-23
C00435,ITEM_041,play,3,2026-05-26
C00036,ITEM_069,purchase,5,2026-04-02
C00202,ITEM_053,view,1,2026-06-25
C00571,ITEM_057,view,1,2026-05-01
C00480,ITEM_012,purchase,5,2026-04-25
C01045,ITEM_067,play,3,2026-04-15
C00943,ITEM_042,view,1,2026-02-13
C00190,ITEM_036,view,1,2026-05-15
C00709,ITEM_004,play,3,2026-02-14
C00545,ITEM_071,view,1,2026-04-21
C00121,ITEM_050,play,3,2026-05-24
C00799,ITEM_024,play,3,2026-03-23
C00644,ITEM_042,view,1,2026-06-28
C00104,ITEM_072,view,1,2026-01-30
C00561,ITEM_067,view,1,2026-02-07
C00878,ITEM_023,view,1,2026-02-24
C00392,ITEM_063,view,1,2026-06-24
C00428,ITEM_000,play,3,2026-04-07
C00132,ITEM_034,view,1,2026-02-18
C00245,ITEM_043,play,3,2026-06-23
C01177,ITEM_052,play,3,2026-03-16
C00744,ITEM_000,play,3,2026-02-17
C00211,ITEM_024,view,1,2026-06-13
C00579,ITEM_020,view,1,2026-01-28
C00231,ITEM_031,play,3,2026-06-23
C00531,ITEM_055,view,1,2026-01-09
C00174,ITEM_006,view,1,2026-04-13
C00742,ITEM_059,view,1,2026-04-15
C00684,ITEM_008,view,1,2026-06-21
C00760,ITEM_040,play,3,2026-06-17
C00532,ITEM_065,view,1,2026-06-01
C00343,ITEM_070,view,1,2026-06-14
C00299,ITEM_077,view,1,2026-06-05
C00258,ITEM_034,view,1,2026-04-03
C00515,ITEM_039,view,1,2026-06-06
C00541,ITEM_072,play,3,2026-05-19
C00808,ITEM_010,play,3,2026-03-11
C00062,ITEM_072,purchase,5,2026-06-08
C00338,ITEM_007,view,1,2026-01-06
C01023,ITEM_007,view,1,2026-01-19
C01098,ITEM_003,view,1,2026-01-30
C01117,ITEM_018,play,3,2026-04-07
C00367,ITEM_070,play,3,2026-01-14
C00164,ITEM_016,play,3,2026-02-10
C00237,ITEM_035,view,1,2026-02-13
C00158,ITEM_064,view,1,2026-02-13
C01145,ITEM_070,purchase,5,2026-01-10
C01060,ITEM_035,view,1,2026-02-10
C00972,ITEM_029,play,3,2026-02-19
C00875,ITEM_037,play,3,2026-05-17
C00411,ITEM_047,view,1,2026-04-17
C00570,ITEM_025,purchase,5,2026-02-26
C01009,ITEM_053,play,3,2026-01-26
C00977,ITEM_064,play,3,2026-04-03
C00622,ITEM_004,view,1,2026-02-26
C01005,ITEM_065,view,1,2026-05-06
C00416,ITEM_054,play,3,2026-02-10
C00496,ITEM_004,view,1,2026-06-29
C01007,ITEM_063,view,1,2026-01-18
C00451,ITEM_039,view,1,2026-05-31
C00902,ITEM_001,view,1,2026-05-02
C00543,ITEM_006,play,3,2026-05-02
C00357,ITEM_004,view,1,2026-06-10
C00262,ITEM_032,view,1,2026-03-23
C00728,ITEM_041,view,1,2026-05-09
C00575,ITEM_019,view,1,2026-04-06
C00443,ITEM_077,view,1,2026-05-04
C00891,ITEM_002,view,1,2026-04-10
C00001,ITEM_077,view,1,2026-06-26
C00110,ITEM_012,view,1,2026-02-28
C01154,ITEM_008,play,3,2026-05-12
C00796,ITEM_039,view,1,2026-01-30
C00659,ITEM_060,view,1,2026-01-09
C00017,ITEM_052,view,1,2026-05-07
C00718,ITEM_063,play,3,2026-02-09
C00521,ITEM_036,view,1,2026-01-03
C00719,ITEM_070,view,1,2026-04-25
C00049,ITEM_061,play,3,2026-04-21
C00660,ITEM_003,play,3,2026-04-26
C00693,ITEM_040,view,1,2026-03-23
C00348,ITEM_077,view,1,2026-05-30
C00065,ITEM_058,play,3,2026-01-03
C01165,ITEM_065,view,1,2026-01-29
C00851,ITEM_057,purchase,5,2026-03-09
C00746,ITEM_048,view,1,2026-06-26
C00920,ITEM_026,play,3,2026-05-10
C00805,ITEM_005,play,3,2026-04-03
C00161,ITEM_024,purchase,5,2026-06-20
C00545,ITEM_019,view,1,2026-06-15
C01066,ITEM_057,play,3,2026-01-19
C00345,ITEM_027,view,1,2026-04-06
C01166,ITEM_028,view,1,2026-06-21
C00077,ITEM_068,play,3,2026-02-03
C00396,ITEM_015,view,1,2026-01-29
C00420,ITEM_060,play,3,2026-03-05
C00740,ITEM_028,view,1,2026-06-24
C00211,ITEM_075,view,1,2026-02-09
C00274,ITEM_076,view,1,2026-04-25
C00794,ITEM_033,view,1,2026-02-17
C00341,ITEM_062,view,1,2026-05-13
C01054,ITEM_073,view,1,2026-06-10
C01044,ITEM_048,purchase,5,2026-01-08
C00363,ITEM_071,play,3,2026-03-09
C00671,ITEM_054,play,3,2026-04-15
C00399,ITEM_001,view,1,2026-02-02
C00413,ITEM_048,view,1,2026-04-25
C00804,ITEM_019,play,3,2026-03-07
C00351,ITEM_047,view,1,2026-01-07
C00179,ITEM_063,view,1,2026-04-22
C00310,ITEM_015,purchase,5,2026-01-07
C01115,ITEM_053,view,1,2026-02-06
C00311,ITEM_043,purchase,5,2026-01-30
C00436,ITEM_017,view,1,2026-01-10
C00754,ITEM_060,view,1,2026-03-16
C00121,ITEM_062,view,1,2026-06-06
C00322,ITEM_000,purchase,5,2026-02-24
C00209,ITEM_025,view,1,2026-02-13
C01109,ITEM_005,play,3,2026-05-26
C01119,ITEM_048,view,1,2026-06-18
C00906,ITEM_070,play,3,2026-02-24
C00296,ITEM_074,view,1,2026-01-09
C00739,ITEM_031,view,1,2026-05-17
